rank,word,H1_bits
2561,meaul,5.159885
2562,sains,5.159877
2563,sintu,5.159846
2564,taube,5.159837
2565,conal,5.159741
2566,sweal,5.159659
2567,sandy,5.159477
2568,glans,5.159474
2569,tigre,5.159345
2570,prest,5.159317
2571,filea,5.159185
2572,creda,5.159149
2573,argus,5.159019
2574,gisla,5.158786
2575,delay,5.158776
2576,enoil,5.158669
2577,boart,5.158517
2578,afret,5.158216
2579,raser,5.157929
2580,patin,5.157912
2581,beano,5.157722
2582,goran,5.157611
2583,sancy,5.157398
2584,pacts,5.157351
2585,rimal,5.156877
2586,timne,5.156782
2587,uinal,5.156627
2588,brits,5.156563
2589,sones,5.156554
2590,donal,5.156000
2591,bleat,5.155845
2592,ramps,5.155805
2593,sines,5.155797
2594,motel,5.155712
2595,rebus,5.155617
2596,oshea,5.155490
2597,anour,5.155272
2598,alenu,5.155255
2599,sinew,5.154946
2600,fanos,5.154581
2601,skail,5.154546
2602,alish,5.154544
2603,prone,5.154443
2604,kadis,5.154072
2605,skart,5.154068
2606,taped,5.153616
2607,balor,5.153511
2608,sprad,5.153443
2609,clote,5.153267
2610,glues,5.153071
2611,niepa,5.152709
2612,douar,5.152576
2613,baned,5.152486
2614,drays,5.152433
2615,goner,5.152291
2616,relic,5.152081
2617,gamer,5.152011
2618,satan,5.151986
2619,subra,5.151747
2620,rises,5.151692
2621,burse,5.151521
2622,floes,5.151489
2623,chars,5.151386
2624,cline,5.151340
2625,besot,5.151245
2626,holia,5.150941
2627,detin,5.150880
2628,artic,5.150733
2629,cruet,5.150697
2630,mints,5.150593
2631,arith,5.150492
2632,aloid,5.150344
2633,dital,5.150167
2634,luges,5.150164
2635,deino,5.149924
2636,tiger,5.149788
2637,mired,5.149765
2638,twoes,5.149260
2639,heron,5.149225
2640,roses,5.148860
2641,fetis,5.148522
2642,rusin,5.148504
2643,hated,5.148341
2644,bilos,5.148340
2645,tubas,5.148011
2646,denay,5.147907
2647,gulae,5.147742
2648,reaal,5.147733
2649,tical,5.147714
2650,terse,5.147427
2651,daric,5.147423
2652,drant,5.147398
2653,shirt,5.147318
2654,tidal,5.146991
2655,elaic,5.146978
2656,smelt,5.146908
2657,sowel,5.146798
2658,autem,5.146511
2659,yeard,5.146386
2660,norah,5.146251
2661,endia,5.146162
2662,muset,5.146096
2663,wanle,5.146004
2664,enrol,5.145982
2665,gnats,5.145819
2666,bolar,5.145814
2667,larve,5.145699
2668,maneh,5.145527
2669,naily,5.145443
2670,tabor,5.145391
2671,scent,5.145133
2672,menad,5.144989
2673,ileon,5.144947
2674,roman,5.144785
2675,layed,5.144550
2676,swore,5.144516
2677,supai,5.144480
2678,shoed,5.144393
2679,atour,5.144302
2680,frate,5.144293
2681,sauve,5.144279
2682,basto,5.144241
2683,cotan,5.144230
2684,maras,5.144052
2685,blets,5.143989
2686,legoa,5.143941
2687,isort,5.143844
2688,eusol,5.143812
2689,pesah,5.143722
2690,clots,5.143343
2691,artou,5.143341
2692,sayee,5.143257
2693,rakit,5.143220
2694,goral,5.143207
2695,foals,5.142972
2696,turio,5.142875
2697,feral,5.142838
2698,acost,5.142834
2699,cried,5.142799
2700,dairy,5.142712
2701,warst,5.142663
2702,outen,5.142656
2703,nepal,5.142438
2704,wants,5.142151
2705,abrus,5.142073
2706,oaken,5.141833
2707,voles,5.141794
2708,cases,5.141567
2709,hands,5.141061
2710,cords,5.141013
2711,krosa,5.140939
2712,scute,5.140757
2713,troys,5.140623
2714,marae,5.140570
2715,dauri,5.140482
2716,loper,5.140437
2717,hayer,5.140322
2718,lewis,5.140286
2719,liesh,5.140185
2720,tribe,5.140160
2721,shute,5.139935
2722,sowte,5.139904
2723,herma,5.139800
2724,keist,5.139770
2725,cable,5.139481
2726,snoke,5.139337
2727,dulse,5.139287
2728,sites,5.139105
2729,goter,5.139102
2730,ileac,5.139020
2731,saiph,5.138980
2732,lunts,5.138899
2733,beard,5.138885
2734,brian,5.138588
2735,catur,5.138532
2736,named,5.138531
2737,byres,5.138500
2738,rithe,5.138192
2739,clade,5.138164
2740,frats,5.138019
2741,ribat,5.137991
2742,silty,5.137966
2743,elops,5.137881
2744,pinte,5.137851
2745,lenes,5.137820
2746,norma,5.137762
2747,sloka,5.137759
2748,slept,5.137591
2749,simon,5.137327
2750,blier,5.137174
2751,sowle,5.137146
2752,shent,5.137137
2753,barge,5.136478
2754,ceres,5.136461
2755,tarok,5.136376
2756,encia,5.136302
2757,berms,5.136275
2758,hance,5.136257
2759,corin,5.136247
2760,agons,5.136028
2761,argue,5.136016
2762,yuans,5.135956
2763,clart,5.135940
2764,milan,5.135604
2765,brine,5.135434
2766,snout,5.135413
2767,arete,5.135233
2768,hsien,5.134479
2769,farsi,5.134284
2770,erika,5.134279
2771,naifs,5.134225
2772,hopes,5.134181
2773,festa,5.134180
2774,shema,5.134021
2775,grits,5.133934
2776,afros,5.133762
2777,siver,5.133734
2778,dagos,5.133657
2779,recti,5.133269
2780,parks,5.133134
2781,scaut,5.133124
2782,cosey,5.132743
2783,romal,5.132533
2784,silas,5.132503
2785,melds,5.132097
2786,spied,5.131605
2787,sciot,5.131417
2788,ernes,5.131201
2789,email,5.130980
2790,idose,5.130784
2791,eclat,5.130777
2792,saura,5.130387
2793,brain,5.130356
2794,clads,5.130087
2795,psora,5.130086
2796,tarre,5.130044
2797,stopa,5.130036
2798,sorva,5.130004
2799,alums,5.129982
2800,eater,5.129458
2801,sidhe,5.129450
2802,sourd,5.129398
2803,snoga,5.129305
2804,decan,5.129237
2805,ecrus,5.129060
2806,beaks,5.129023
2807,alout,5.128932
2808,kolis,5.128882
2809,limen,5.128869
2810,savor,5.128758
2811,aotea,5.128623
2812,cadus,5.128618
2813,tarte,5.128499
2814,gator,5.127834
2815,gilet,5.127626
2816,plena,5.127550
2817,caker,5.127433
2818,palms,5.127157
2819,repad,5.127125
2820,murat,5.127089
2821,butea,5.126614
2822,abote,5.126431
2823,urnal,5.126425
2824,kamis,5.126046
2825,dotal,5.125999
2826,suety,5.125779
2827,sarky,5.125438
2828,golet,5.125415
2829,tubae,5.125297
2830,shide,5.125216
2831,curls,5.124869
2832,ulnar,5.124786
2833,logis,5.124772
2834,agnel,5.124651
2835,tahil,5.124359
2836,rayon,5.124323
2837,sprot,5.124204
2838,laria,5.123957
2839,taver,5.123932
2840,phase,5.123915
2841,darci,5.123583
2842,groat,5.123486
2843,afire,5.123290
2844,tahin,5.123212
2845,acids,5.122942
2846,kirns,5.122782
2847,rhine,5.122761
2848,abyes,5.122659
2849,galey,5.122629
2850,hilts,5.122626
2851,rabot,5.122254
2852,bimas,5.122128
2853,hasid,5.122106
2854,balds,5.122075
2855,doray,5.121882
2856,april,5.121812
2857,arsis,5.121688
2858,anker,5.121596
2859,mster,5.121427
2860,decal,5.121262
2861,zeals,5.121127
2862,snurt,5.121097
2863,brace,5.120923
2864,patio,5.120874
2865,uniat,5.120834
2866,short,5.120630
2867,pecos,5.120629
2868,barid,5.120554
2869,lepus,5.120513
2870,auloi,5.120498
2871,brail,5.120397
2872,proal,5.120365
2873,unlie,5.120161
2874,sorer,5.120150
2875,germs,5.120060
2876,bande,5.120051
2877,temin,5.119708
2878,ayous,5.119621
2879,alisp,5.119401
2880,grote,5.119376
2881,cream,5.119314
2882,noted,5.119187
2883,lured,5.119126
2884,dirca,5.119075
2885,staig,5.119043
2886,bursa,5.119027
2887,spray,5.119021
2888,fause,5.118926
2889,acute,5.118848
2890,brads,5.118764
2891,holts,5.118657
2892,cosin,5.118583
2893,calid,5.118432
2894,shram,5.118398
2895,logie,5.118247
2896,bated,5.118188
2897,spelt,5.118131
2898,distr,5.118110
2899,telic,5.118095
2900,debar,5.117970
2901,sonly,5.117882
2902,maple,5.117797
2903,arris,5.117568
2904,claro,5.117248
2905,harks,5.117135
2906,verts,5.116904
2907,acron,5.116903
2908,metro,5.116587
2909,hamel,5.116577
2910,omens,5.116545
2911,libre,5.116507
2912,tiple,5.116323
2913,adeps,5.116182
2914,scram,5.116167
2915,clone,5.116162
2916,recto,5.115645
2917,ryots,5.115471
2918,sosie,5.115432
2919,gyres,5.115355
2920,guans,5.115331
2921,curns,5.115173
2922,reamy,5.115045
2923,topia,5.115033
2924,criey,5.114985
2925,areel,5.114944
2926,eland,5.114931
2927,semih,5.114859
2928,units,5.114856
2929,sofia,5.114569
2930,hirst,5.114521
2931,shake,5.114413
2932,halms,5.114223
2933,trigs,5.114221
2934,vines,5.114157
2935,easts,5.113989
2936,recon,5.113822
2937,eblis,5.113777
2938,asale,5.113596
2939,eniac,5.113360
2940,leers,5.113302
2941,ketal,5.113037
2942,centi,5.112977
2943,cokes,5.112578
2944,marsh,5.112297
2945,rhila,5.112276
2946,moist,5.112185
2947,korai,5.112179
2948,dacus,5.111985
2949,doura,5.111905
2950,taipo,5.111848
2951,semic,5.111443
2952,drags,5.111409
2953,angel,5.111262
2954,caleb,5.111092
2955,eneas,5.111071
2956,reels,5.110948
2957,crabs,5.110804
2958,athel,5.110591
2959,tarai,5.110513
2960,blair,5.110372
2961,prams,5.110324
2962,isled,5.110042
2963,sials,5.110018
2964,shoad,5.109991
2965,shice,5.109976
2966,carty,5.109955
2967,crost,5.109823
2968,pager,5.109791
2969,daker,5.109783
2970,oldie,5.109618
2971,grain,5.109605
2972,crags,5.109592
2973,paras,5.109406
2974,dream,5.109347
2975,horst,5.109245
2976,pints,5.109130
2977,anoas,5.109120
2978,idean,5.109008
2979,grots,5.108982
2980,scoad,5.108945
2981,ideal,5.108867
2982,lutao,5.108798
2983,scuta,5.108589
2984,auget,5.108317
2985,inure,5.108157
2986,sugat,5.108087
2987,radek,5.107992
2988,roble,5.107872
2989,metin,5.107862
2990,pored,5.107799
2991,genus,5.107697
2992,metad,5.107549
2993,petri,5.107505
2994,house,5.107377
2995,osage,5.107368
2996,their,5.107303
2997,riyal,5.107192
2998,durns,5.107047
2999,mends,5.106919
3000,blens,5.106835
3001,unite,5.106743
3002,olent,5.106709
3003,linda,5.106683
3004,lapin,5.106386
3005,ultra,5.106350
3006,opera,5.106114
3007,snark,5.105922
3008,haust,5.105762
3009,turds,5.105699
3010,malto,5.105653
3011,oside,5.105653
3012,shard,5.105549
3013,tarts,5.105475
3014,neums,5.105334
3015,chaos,5.105263
3016,triga,5.105178
3017,hotel,5.105133
3018,canid,5.105124
3019,dolus,5.105090
3020,leuma,5.105068
3021,wiser,5.104993
3022,dikes,5.104991
3023,repin,5.104947
3024,liber,5.104786
3025,brest,5.104743
3026,tache,5.104223
3027,kisan,5.104033
3028,clons,5.103406
3029,klans,5.103296
3030,bands,5.103220
3031,goads,5.103081
3032,mulse,5.103022
3033,zetas,5.102967
3034,lerwa,5.102965
3035,krait,5.102945
3036,ripal,5.102906
3037,shune,5.102856
3038,style,5.102774
3039,trued,5.102757
3040,dural,5.102749
3041,drabs,5.102443
3042,areng,5.102392
3043,raked,5.102168
3044,alcor,5.102137
3045,brins,5.101573
3046,skoal,5.101539
3047,grade,5.101211
3048,taste,5.101178
3049,wared,5.101121
3050,dynes,5.101072
3051,hints,5.100882
3052,pours,5.100831
3053,duits,5.100683
3054,plait,5.100645
3055,camus,5.100506
3056,tepor,5.100500
3057,votes,5.100186
3058,oscar,5.100082
3059,fosie,5.100076
3060,snerp,5.099937
3061,grail,5.099720
3062,siwan,5.099389
3063,rigel,5.099325
3064,ament,5.099200
3065,monal,5.099099
3066,arrie,5.099064
3067,yamel,5.098975
3068,sarus,5.098797
3069,demal,5.098772
3070,stroy,5.098647
3071,ately,5.098618
3072,gated,5.098590
3073,retip,5.098548
3074,waist,5.098498
3075,teise,5.098489
3076,rotge,5.098357
3077,raphe,5.098219
3078,beaut,5.098177
3079,cutis,5.098055
3080,grads,5.097847
3081,sewin,5.097827
3082,savin,5.097761
3083,garbs,5.097709
3084,auric,5.097577
3085,sella,5.097543
3086,conus,5.097375
3087,arean,5.097363
3088,bailo,5.097329
3089,toman,5.097269
3090,swile,5.097100
3091,heiau,5.096980
3092,ringe,5.096767
3093,actus,5.096724
3094,gayer,5.096666
3095,ideta,5.096626
3096,scaul,5.096348
3097,duces,5.096303
3098,utile,5.096230
3099,trike,5.096194
3100,koran,5.096094
3101,sloes,5.096051
3102,agone,5.095695
3103,yamen,5.095641
3104,saved,5.095434
3105,cento,5.095433
3106,abuse,5.095183
3107,dangs,5.094944
3108,gerah,5.094894
3109,aruke,5.094879
3110,wages,5.094736
3111,texas,5.094730
3112,untie,5.094706
3113,cardo,5.094489
3114,yipes,5.094365
3115,ashir,5.094352
3116,eruca,5.094296
3117,amids,5.094276
3118,zaire,5.093861
3119,spirt,5.093312
3120,axles,5.093230
3121,manto,5.093202
3122,royal,5.093164
3123,angle,5.093112
3124,grace,5.092869
3125,cutie,5.092650
3126,henad,5.092559
3127,liger,5.092456
3128,corms,5.092438
3129,sures,5.092385
3130,raven,5.092360
3131,mealy,5.092347
3132,loves,5.092279
3133,paiks,5.092232
3134,lacto,5.092009
3135,sleer,5.091853
3136,fabes,5.091816
3137,glair,5.091716
3138,loafs,5.091524
3139,wreat,5.091494
3140,gaper,5.091460
3141,labor,5.091366
3142,haras,5.091342
3143,ontal,5.091146
3144,lives,5.090749
3145,valet,5.090710
3146,hiant,5.090644
3147,medal,5.090467
3148,fared,5.090420
3149,hired,5.090204
3150,arsyl,5.090133
3151,shaul,5.089925
3152,yarke,5.089847
3153,rhina,5.089634
3154,repot,5.089610
3155,cuter,5.089496
3156,viers,5.089484
3157,tachs,5.089349
3158,tamps,5.089344
3159,shode,5.089281
3160,glean,5.089259
3161,slaum,5.088735
3162,spaid,5.088443
3163,dorms,5.088429
3164,alate,5.088360
3165,bolts,5.087995
3166,aiver,5.087989
3167,trogs,5.087970
3168,clead,5.087801
3169,droit,5.087633
3170,phare,5.087552
3171,clame,5.087515
3172,reset,5.087442
3173,opens,5.087075
3174,glens,5.086929
3175,cider,5.086794
3176,entad,5.086737
3177,meres,5.086677
3178,petro,5.086536
3179,styan,5.086309
3180,posit,5.086243
3181,spent,5.086159
3182,older,5.086036
3183,gonia,5.086028
3184,greit,5.086002
3185,veils,5.085689
3186,blore,5.085663
3187,soury,5.085635
3188,stend,5.085624
3189,mosey,5.085507
3190,airer,5.085484
3191,merks,5.085333
3192,btise,5.085241
3193,lohar,5.085150
3194,prius,5.085120
3195,salts,5.085066
3196,ocean,5.085055
3197,largo,5.084810
3198,limns,5.084732
3199,ality,5.084312
3200,pinta,5.084228
3201,coder,5.084139
3202,adieu,5.083987
3203,frise,5.083984
3204,gotra,5.083976
3205,items,5.083895
3206,urent,5.083822
3207,payen,5.083642
3208,repay,5.083531
3209,carny,5.083466
3210,wiros,5.083364
3211,posed,5.083293
3212,acned,5.083205
3213,mauri,5.083166
3214,spiro,5.082833
3215,leady,5.082714
3216,stoke,5.082704
3217,spute,5.082506
3218,grins,5.082316
3219,sleet,5.082117
3220,barks,5.081903
3221,zoeas,5.081795
3222,misce,5.081735
3223,eloah,5.081723
3224,racks,5.081620
3225,heald,5.081574
3226,disme,5.081386
3227,helio,5.081239
3228,dulia,5.081191
3229,scary,5.081162
3230,meaty,5.081121
3231,nitro,5.081088
3232,vials,5.080990
3233,clams,5.080892
3234,bread,5.080470
3235,pinal,5.080376
3236,snies,5.080355
3237,cruel,5.080235
3238,usant,5.080151
3239,traik,5.080134
3240,hours,5.079564
3241,reach,5.079541
3242,mathe,5.079406
3243,pahos,5.079279
3244,sirex,5.079273
3245,foret,5.079152
3246,sudor,5.079131
3247,calks,5.079033
3248,merak,5.078945
3249,scion,5.078942
3250,morin,5.078647
3251,etiam,5.078612
3252,welts,5.078603
3253,crake,5.078548
3254,augen,5.078308
3255,staia,5.078240
3256,nilot,5.078138
3257,airan,5.077999
3258,ritsu,5.077859
3259,lobar,5.077694
3260,mikes,5.077475
3261,ermit,5.077380
3262,guser,5.077170
3263,haiks,5.077157
3264,acorn,5.077041
3265,skein,5.076839
3266,syrma,5.076631
3267,vinas,5.076613
3268,enact,5.076568
3269,pasul,5.076306
3270,bagre,5.076222
3271,amort,5.076166
3272,thine,5.076040
3273,bemar,5.076005
3274,arche,5.075991
3275,sirra,5.075976
3276,kiter,5.075904
3277,yagis,5.075701
3278,varus,5.075611
3279,paves,5.075518
3280,spice,5.075364
3281,senna,5.075309
3282,dinus,5.075257
3283,botel,5.075052
3284,mahoe,5.074997
3285,ergal,5.074965
3286,duler,5.074884
3287,soign,5.074880
3288,hanoi,5.074724
3289,buret,5.074581
3290,enlay,5.074562
3291,biota,5.074403
3292,balms,5.074322
3293,flare,5.074067
3294,navis,5.073955
3295,betso,5.073939
3296,arvos,5.073813
3297,lache,5.073754
3298,stoga,5.073735
3299,bouse,5.073634
3300,lawns,5.073495
3301,liman,5.073347
3302,untar,5.073321
3303,bagie,5.073233
3304,mardi,5.073126
3305,areal,5.072989
3306,tecon,5.072765
3307,rusma,5.072716
3308,sorex,5.072603
3309,amice,5.072572
3310,maths,5.072481
3311,nesty,5.072471
3312,enarm,5.072456
3313,matlo,5.072405
3314,leith,5.071988
3315,sampi,5.071896
3316,artly,5.071681
3317,scorn,5.071474
3318,amide,5.071424
3319,soapy,5.071415
3320,culet,5.071212
3321,linac,5.071111
3322,ravel,5.071037
3323,awner,5.070964
3324,mokes,5.070816
3325,tyler,5.070364
3326,mabel,5.070155
3327,kilos,5.070139
3328,actor,5.070131
3329,sport,5.069920
3330,muran,5.069890
3331,shrap,5.069877
3332,dicer,5.069686
3333,toric,5.069615
3334,rings,5.069427
3335,wards,5.069214
3336,kitar,5.069176
3337,shirl,5.069046
3338,prays,5.069037
3339,laver,5.068896
3340,reign,5.068785
3341,scrap,5.068783
3342,maker,5.068699
3343,dansy,5.068570
3344,groan,5.068395
3345,pends,5.068353
3346,loses,5.068190
3347,moray,5.068099
3348,herbs,5.068018
3349,genit,5.067936
3350,nobis,5.067890
3351,ceiba,5.067586
3352,danke,5.067413
3353,ruled,5.067356
3354,stark,5.067328
3355,marci,5.067278
3356,aoife,5.067190
3357,poems,5.067080
3358,suave,5.067009
3359,balti,5.066997
3360,farce,5.066915
3361,carom,5.066867
3362,guise,5.066835
3363,yager,5.066583
3364,tardy,5.066548
3365,gilts,5.066438
3366,runed,5.066155
3367,servo,5.066090
3368,savey,5.065971
3369,thole,5.065965
3370,brame,5.065922
3371,pulse,5.065741
3372,iodal,5.065615
3373,recap,5.065566
3374,sered,5.065496
3375,youse,5.065448
3376,death,5.065233
3377,sowan,5.064804
3378,lamps,5.064767
3379,lomta,5.064674
3380,drake,5.064599
3381,swine,5.064439
3382,absit,5.064378
3383,jeans,5.064354
3384,aulas,5.064262
3385,libra,5.064201
3386,atrip,5.063904
3387,baske,5.063902
3388,rewan,5.063889
3389,dyers,5.063700
3390,argin,5.063639
3391,andor,5.063634
3392,instr,5.063606
3393,plote,5.063559
3394,martu,5.063464
3395,farde,5.063400
3396,swart,5.063400
3397,bints,5.063377
3398,drent,5.063318
3399,koine,5.063302
3400,rohan,5.062904
3401,solfa,5.062844
3402,alifs,5.062825
3403,hiems,5.062788
3404,coaid,5.062691
3405,hosed,5.062673
3406,sasin,5.062503
3407,felts,5.062338
3408,spake,5.062264
3409,stude,5.062225
3410,sugan,5.062132
3411,chats,5.062104
3412,isnad,5.062063
3413,yaird,5.062019
3414,ardeb,5.061985
3415,meany,5.061979
3416,avens,5.061764
3417,glore,5.061151
3418,kados,5.061021
3419,calas,5.061000
3420,tulsi,5.060804
3421,alans,5.060707
3422,bored,5.060512
3423,anlas,5.060110
3424,riced,5.059680
3425,stave,5.059608
3426,hoist,5.059480
3427,tsadi,5.059401
3428,coram,5.059267
3429,unlet,5.059229
3430,arret,5.059147
3431,nakir,5.059062
3432,suras,5.058911
3433,strew,5.058844
3434,hepar,5.058731
3435,panto,5.058674
3436,aport,5.058528
3437,spoil,5.058287
3438,solve,5.057913
3439,melon,5.057890
3440,acoin,5.057816
3441,adorn,5.057673
3442,shorn,5.057591
3443,duole,5.057520
3444,musal,5.057508
3445,ascot,5.057388
3446,blite,5.057261
3447,neifs,5.057187
3448,swail,5.057185
3449,dault,5.057104
3450,fards,5.056810
3451,nidal,5.056460
3452,comer,5.056450
3453,maars,5.056431
3454,frets,5.056252
3455,lukas,5.056167
3456,ploat,5.056089
3457,helot,5.055987
3458,ancor,5.055805
3459,regin,5.055560
3460,cauli,5.055530
3461,cease,5.055500
3462,pases,5.055346
3463,devas,5.055281
3464,laury,5.055167
3465,levis,5.054794
3466,haves,5.054763
3467,arena,5.054752
3468,trend,5.054649
3469,relig,5.054598
3470,troke,5.054566
3471,diary,5.054385
3472,nigre,5.054289
3473,sarah,5.053991
3474,deric,5.053989
3475,mange,5.053908
3476,tendo,5.053752
3477,setup,5.053725
3478,truce,5.053630
3479,blast,5.053442
3480,plots,5.053204
3481,corps,5.052898
3482,teens,5.052877
3483,argil,5.052647
3484,psoai,5.052632
3485,pious,5.052630
3486,sepic,5.052566
3487,rupie,5.052139
3488,enpia,5.051984
3489,clape,5.051906
3490,pried,5.051796
3491,gorst,5.051739
3492,todus,5.051508
3493,daily,5.051455
3494,pedal,5.051384
3495,mural,5.051132
3496,const,5.051069
3497,slang,5.051061
3498,loath,5.051039
3499,posey,5.050968
3500,urson,5.050685
3501,mouls,5.050587
3502,peres,5.050498
3503,roars,5.050412
3504,pirot,5.050136
3505,sneer,5.049740
3506,perks,5.049576
3507,veins,5.049535
3508,plain,5.049481
3509,apron,5.049449
3510,alane,5.049389
3511,thins,5.049363
3512,phaet,5.049300
3513,swain,5.049169
3514,nahor,5.049164
3515,necro,5.048993
3516,eaten,5.048794
3517,tatie,5.048647
3518,kotar,5.048464
3519,yours,5.048354
3520,grame,5.048314
3521,dumas,5.048222
3522,habet,5.048198
3523,ectal,5.048196
3524,kinos,5.048116
3525,stoun,5.048056
3526,ahmet,5.047956
3527,peaty,5.047898
3528,place,5.047887
3529,softa,5.047664
3530,dorps,5.047407
3531,sirup,5.047299
3532,tiara,5.047289
3533,story,5.047232
3534,tinge,5.047046
3535,sputa,5.046908
3536,sorra,5.046789
3537,dimer,5.046277
3538,acted,5.046127
3539,pulis,5.046091
3540,leets,5.046025
3541,manid,5.045854
3542,claps,5.045842
3543,yameo,5.045329
3544,corah,5.045318
3545,afore,5.045241
3546,domer,5.045203
3547,sangu,5.045113
3548,deism,5.045069
3549,senza,5.045058
3550,genua,5.045002
3551,vinea,5.044728
3552,albus,5.044721
3553,horde,5.044718
3554,cunei,5.044623
3555,pamir,5.044459
3556,gibes,5.044320
3557,slank,5.044299
3558,tourn,5.044140
3559,idler,5.044061
3560,alife,5.044020
3561,harim,5.043655
3562,vesta,5.043462
3563,cyans,5.043408
3564,oriya,5.043382
3565,thone,5.042739
3566,chera,5.042719
3567,rapid,5.042709
3568,agist,5.042502
3569,abrin,5.042252
3570,grams,5.042110
3571,turma,5.042059
3572,danae,5.042033
3573,trave,5.041734
3574,marty,5.041654
3575,hayne,5.041561
3576,lithe,5.041389
3577,bergs,5.041188
3578,aorta,5.041144
3579,altun,5.041112
3580,coned,5.040988
3581,chane,5.040878
3582,pecan,5.040818
3583,saucy,5.040748
3584,oncer,5.040558
3585,hurts,5.040519
3586,refan,5.040412
3587,penda,5.040382
3588,roups,5.040198
3589,shorl,5.040046
3590,claye,5.040037
3591,copse,5.039837
3592,carib,5.039764
3593,sisel,5.039529
3594,gored,5.039477
3595,balon,5.039358
3596,nawle,5.039323
3597,kande,5.039290
3598,mirac,5.038748
3599,naren,5.038718
3600,theor,5.038670
3601,gruis,5.038624
3602,sabes,5.038442
3603,shyer,5.038419
3604,strip,5.038309
3605,pardi,5.038227
3606,larum,5.038062
3607,rogan,5.037929
3608,islot,5.037806
3609,eskar,5.037702
3610,mider,5.037640
3611,daunt,5.037609
3612,grein,5.037591
3613,renig,5.037540
3614,neuma,5.037398
3615,logia,5.037363
3616,trews,5.037104
3617,herba,5.036986
3618,troak,5.036965
3619,antas,5.036947
3620,paths,5.036877
3621,forte,5.036876
3622,metol,5.036782
3623,chris,5.036715
3624,ronga,5.036580
3625,enrut,5.036555
3626,crime,5.036493
3627,bearm,5.036464
3628,carpi,5.036341
3629,sably,5.036329
3630,spode,5.035948
3631,padus,5.035869
3632,helms,5.035834
3633,vitae,5.035772
3634,takin,5.035769
3635,pikes,5.035570
3636,agrin,5.035546
3637,rhein,5.035543
3638,etwas,5.035389
3639,awols,5.035246
3640,sotik,5.035110
3641,youre,5.034863
3642,clays,5.034828
3643,binal,5.034607
3644,dutra,5.034351
3645,naomi,5.034154
3646,mebos,5.034106
3647,lotah,5.034059
3648,rimed,5.033955
3649,antae,5.033813
3650,omits,5.033721
3651,loasa,5.033578
3652,moder,5.033564
3653,dalea,5.033538
3654,antsy,5.033094
3655,leiss,5.033020
3656,slete,5.032974
3657,atlee,5.032950
3658,oasis,5.032899
3659,purls,5.032847
3660,acrid,5.032820
3661,strom,5.032691
3662,argot,5.032256
3663,atlas,5.032218
3664,remap,5.032114
3665,coley,5.031981
3666,naive,5.031958
3667,piano,5.031940
3668,pokes,5.031766
3669,giant,5.031445
3670,hairy,5.031354
3671,wiste,5.031083
3672,nodal,5.031041
3673,rinks,5.030780
3674,mynas,5.030742
3675,wadis,5.030712
3676,debat,5.030674
3677,spica,5.030567
3678,ahint,5.030180
3679,fario,5.030084
3680,lycea,5.030038
3681,worts,5.030031
3682,louey,5.029976
3683,sages,5.029925
3684,matsu,5.029880
3685,split,5.029782
3686,urled,5.029696
3687,scald,5.029552
3688,makos,5.029471
3689,surly,5.029145
3690,chria,5.028928
3691,riata,5.028846
3692,orgia,5.028818
3693,islay,5.028772
3694,nagor,5.028665
3695,kedar,5.028509
3696,newar,5.028316
3697,idols,5.028246
3698,droil,5.028211
3699,moule,5.028193
3700,birde,5.028138
3701,wrens,5.028104
3702,sties,5.028084
3703,olden,5.028058
3704,meath,5.028037
3705,ankle,5.027980
3706,slipt,5.027797
3707,ebons,5.027794
3708,audit,5.027786
3709,atoke,5.027784
3710,tragi,5.027590
3711,sepoy,5.027451
3712,locus,5.027434
3713,tania,5.027309
3714,axers,5.026710
3715,muter,5.026659
3716,puces,5.026514
3717,wisen,5.026312
3718,snurl,5.026147
3719,sacra,5.026027
3720,zeros,5.025994
3721,eared,5.025793
3722,sulka,5.025754
3723,dregs,5.025749
3724,turps,5.025503
3725,krone,5.025385
3726,velar,5.025357
3727,wakes,5.025334
3728,braye,5.025290
3729,tater,5.025276
3730,belay,5.025223
3731,anear,5.025080
3732,heres,5.025010
3733,tongs,5.024940
3734,taked,5.024861
3735,ricey,5.024788
3736,abstr,5.024716
3737,minus,5.024327
3738,absey,5.024184
3739,konia,5.024050
3740,marco,5.023975
3741,hable,5.023887
3742,liles,5.023474
3743,sauna,5.023428
3744,pelon,5.023225
3745,koila,5.022887
3746,spary,5.022858
3747,klaus,5.022786
3748,doley,5.022555
3749,prost,5.022292
3750,lardy,5.021851
3751,iroha,5.021823
3752,boist,5.021800
3753,sosia,5.021740
3754,ukase,5.021624
3755,crees,5.021359
3756,tegua,5.021142
3757,actin,5.020900
3758,wauls,5.020828
3759,aulae,5.020677
3760,elric,5.020610
3761,gelds,5.020410
3762,sansi,5.020385
3763,yerga,5.020306
3764,forts,5.020127
3765,marly,5.020083
3766,krina,5.019472
3767,lyart,5.019371
3768,ramee,5.018797
3769,siros,5.018771
3770,awest,5.018651
3771,teach,5.018430
3772,hikes,5.018356
3773,sound,5.018254
3774,liker,5.018246
3775,straw,5.018087
3776,lehua,5.018086
3777,suity,5.018036
3778,dazes,5.017874
3779,after,5.017819
3780,sherd,5.017752
3781,tings,5.017749
3782,lipan,5.017551
3783,genro,5.017424
3784,tuned,5.017358
3785,nugae,5.017357
3786,ureid,5.017292
